"TOA5","FOREST","CR200X","No_SN","CR200X.Std.02","15_min_test.CR2","20201","Table1"
"TIMESTAMP","RECORD","BattV","Turb_BS","Turb_SS","Temp_C","WD_OBS"
"TS","RN","Volts","FBU","FNU","Deg C","unitless"
"","","Smp","Smp","Smp","Smp","Smp"
"2016-02-23 20:00:00",2149,12.61425,7.422957,6.398145,25.07337,0
"2016-02-23 20:15:00",2150,12.60921,8.508956,34.72317,25.07848,0
"2016-02-23 20:30:00",2151,12.60417,7.54153,7.313956,25.08429,0
"2016-02-23 20:45:00",2152,12.61341,7.131847,7.433101,25.09428,0
"2016-02-23 21:00:00",2153,12.60837,7.740763,6.244792,25.10653,0
"2016-02-23 21:15:00",2154,12.61761,7.510927,7.467734,25.0987,0
"2016-02-23 21:30:00",2155,12.61173,7.091444,5.17414,25.05484,0
"2016-02-23 21:45:00",2156,12.61593,6.673969,5.74728,25.02818,0
"2016-02-23 22:00:00",2157,12.61257,7.022658,7.730001,25.02614,0
"2016-02-23 22:15:00",2158,12.61593,5.91636,5.390032,25.02881,0
"2016-02-23 22:30:00",2159,12.61425,6.089032,4.86366,25.02996,0
"2016-02-23 22:45:00",2160,12.59998,5.911186,5.366326,25.03381,0
"2016-02-23 23:00:00",2161,12.61257,5.711089,4.761209,25.039,0
"2016-02-23 23:15:00",2162,12.61005,5.543726,4.92655,25.04492,0
"2016-02-23 23:30:00",2163,12.61089,5.266551,5.819215,25.05208,0
"2016-02-23 23:45:00",2164,12.61425,6.173756,5.127496,25.06355,0
"2016-02-24 00:00:00",2165,12.61257,5.594337,4.703892,25.06984,0
"2016-02-24 00:15:00",2166,12.60753,5.360919,4.681708,25.0719,0
"2016-02-24 00:30:00",2167,12.60921,17.83669,4.951338,25.06397,0
"2016-02-24 00:45:00",2168,12.61173,28.7202,15.35348,25.04641,0
"2016-02-24 01:00:00",2169,12.60753,38.19899,5.063834,25.03622,0
"2016-02-24 01:15:00",2170,12.61089,5.502098,4.208003,25.02579,0
"2016-02-24 01:30:00",2171,12.60753,11.82038,45.02219,25.01526,0
"2016-02-24 01:45:00",2172,12.60585,11.52797,4.273001,25.00502,0
"2016-02-24 02:00:00",2173,12.60669,9.669056,4.284081,24.98808,0
"2016-02-24 02:15:00",2174,12.60082,13.08879,4.036696,24.97301,0
"2016-02-24 02:30:00",2175,12.60417,12.19766,4.393055,24.96427,0
"2016-02-24 02:45:00",2176,12.60082,13.26738,4.450694,24.96041,0
"2016-02-24 03:00:00",2177,12.60501,5.742391,4.01086,24.9557,0
"2016-02-24 03:15:00",2178,12.60082,58.98794,4.822602,24.95171,0
"2016-02-24 03:30:00",2179,12.60501,28.87215,5.051621,24.95114,0
"2016-02-24 03:45:00",2180,12.60166,27.33922,4.308828,24.96038,0
"2016-02-24 04:00:00",2181,12.60585,44.93296,4.909902,24.97097,0
"2016-02-24 04:15:00",2182,12.60333,28.808,3.779883,24.97095,0
"2016-02-24 04:30:00",2183,12.6025,15.44024,4.98723,24.96609,0
"2016-02-24 04:45:00",2184,12.60669,19.88757,4.441456,24.9591,0
"2016-02-24 05:00:00",2185,12.60333,49.97825,3.976168,24.95858,0
"2016-02-24 05:15:00",2186,12.60166,60.12256,6.171294,24.959,0
"2016-02-24 05:30:00",2187,12.59998,79.96482,4.059952,24.95677,0
"2016-02-24 05:45:00",2188,12.60669,30.10338,3.821935,24.95795,0
"2016-02-24 06:00:00",2189,12.60082,65.54248,4.197663,24.9546,0
"2016-02-24 06:15:00",2190,12.60753,49.08867,4.205417,24.94671,0
"2016-02-24 06:30:00",2191,12.59998,39.10348,4.815575,24.94141,0
"2016-02-24 06:45:00",2192,12.6025,75.502,4.010122,24.94259,0
"2016-02-24 07:00:00",2193,12.59746,25.01511,4.071025,24.94407,0
"2016-02-24 07:15:00",2194,12.59914,53.63257,4.112741,24.9454,0
"2016-02-24 07:30:00",2195,12.60082,32.62929,4.939869,24.94527,0
"2016-02-24 07:45:00",2196,12.59998,56.78178,4.182892,24.95138,0
"2016-02-24 08:00:00",2197,12.60585,30.81866,5.581956,24.95649,0
"2016-02-24 08:15:00",2198,12.64531,41.57857,3.605819,24.96371,0
"2016-02-24 08:30:00",2199,12.7133,47.00997,4.072871,24.97349,0
"2016-02-24 08:45:00",2200,12.69735,50.25739,3.947383,24.97943,0
"2016-02-24 09:00:00",2201,12.71078,52.76715,3.826731,24.9951,0
"2016-02-24 09:15:00",2202,12.73009,88.98583,4.245671,25.00938,0
"2016-02-24 09:30:00",2203,12.73932,19.48507,3.877644,25.03381,0
"2016-02-24 09:45:00",2204,12.72925,35.85139,3.528771,25.05563,0
"2016-02-24 10:00:00",2205,12.69232,57.22134,3.474219,25.0684,0
"2016-02-24 10:15:00",2206,12.70323,41.38711,3.507023,25.0833,0
"2016-02-24 10:30:00",2207,12.73513,90.63295,4.608138,25.11224,0
"2016-02-24 10:45:00",2208,12.74352,170.4233,3.733778,25.161,0
"2016-02-24 11:00:00",2209,12.73764,39.24386,3.827469,25.17097,0
"2016-02-24 11:15:00",2210,12.75611,171.7483,5.058282,25.1994,0
"2016-02-24 11:30:00",2211,12.75024,110.1485,3.808655,25.23854,0
"2016-02-24 11:45:00",2212,12.7687,24.78958,3.195316,25.30525,0
"2016-02-24 12:00:00",2213,12.74772,126.553,3.910113,25.35873,0
"2016-02-24 12:15:00",2214,12.7452,122.5954,0,25.44745,0
"2016-02-24 12:30:00",2215,12.74688,49.06826,3.07343,25.54277,0
"2016-02-24 12:45:00",2216,12.72086,56.77188,3.380246,25.55976,0
"2016-02-24 13:00:00",2217,12.75359,35.30973,4.104619,25.58242,0
"2016-02-24 13:15:00",2218,12.75191,156.6542,17.31699,25.68518,0
"2016-02-24 13:30:00",2219,12.75779,168.8275,4.92914,25.79481,0
"2016-02-24 13:45:00",2220,12.73513,78.70508,3.261983,25.70462,0
"2016-02-24 14:00:00",2221,12.7133,46.21564,3.187214,25.6199,0
"2016-02-24 14:15:00",2222,12.71078,88.80513,4.366824,25.5834,0
"2016-02-24 14:30:00",2223,12.70155,23.41984,3.558998,25.58401,0
"2016-02-24 14:45:00",2224,12.69651,210.5134,3.852186,25.53749,0
"2016-02-24 15:00:00",2225,12.68896,80.00964,3.541303,25.49782,0
"2016-02-24 15:15:00",2226,12.69987,100.6357,2.774587,25.46725,0
"2016-02-24 15:30:00",2227,12.70827,85.44886,2.774587,25.44549,0
"2016-02-24 15:45:00",2228,12.70575,88.26017,2.770541,25.42519,0
"2016-02-24 16:00:00",2229,12.70239,62.12419,3.121664,25.40752,0
"2016-02-24 16:15:00",2230,12.69819,92.97666,3.053917,25.40496,0
"2016-02-24 16:30:00",2231,12.68224,147.7717,3.811975,25.41344,0
"2016-02-24 16:45:00",2232,12.68224,63.07903,2.779002,25.40904,0
"2016-02-24 17:00:00",2233,12.67804,86.73011,2.781945,25.40682,0
"2016-02-24 17:15:00",2234,12.67888,34.05838,2.359102,25.3959,0
"2016-02-24 17:30:00",2235,12.66377,34.68038,3.266772,25.38663,0
"2016-02-24 17:45:00",2236,12.66965,64.91939,2.7378,25.37031,0
"2016-02-24 18:00:00",2237,12.66713,26.73599,2.281204,25.35964,0
"2016-02-24 18:15:00",2238,12.66126,11.93976,2.602087,25.34224,0
"2016-02-24 18:30:00",2239,12.65958,134.4293,3.595865,25.3221,0
"2016-02-24 18:45:00",2240,12.65958,124.2339,3.835954,25.3045,0
"2016-02-24 19:00:00",2241,12.65118,180.1075,2.999065,25.2839,0
"2016-02-24 19:15:00",2242,12.6495,121.9011,4.439978,25.27471,0
"2016-02-24 19:30:00",2243,12.6495,106.5122,4.164061,25.26263,0
"2016-02-24 19:45:00",2244,12.64783,20.90688,2.64732,25.23901,0
"2016-02-24 20:00:00",2245,12.64447,13.21236,2.209933,25.22227,0
"2016-02-24 20:15:00",2246,12.64279,117.2885,2.624151,25.19717,0
"2016-02-24 20:30:00",2247,12.63775,5.803369,2.294798,25.17857,0
"2016-02-24 20:45:00",2248,12.64027,147.0158,4.717944,25.15971,0
"2016-02-24 21:00:00",2249,12.626,226.635,3.334558,25.14434,0
"2016-02-24 21:15:00",2250,12.62852,58.03534,2.807699,25.12464,0
"2016-02-24 21:30:00",2251,12.62852,273.0579,4.553432,25.10658,0
"2016-02-24 21:45:00",2252,12.63272,10.55802,1.899292,25.08413,0
"2016-02-24 22:00:00",2253,12.626,220.9663,4.398227,25.06148,0
"2016-02-24 22:15:00",2254,12.62852,6.542527,1.926821,25.03693,0
"2016-02-24 22:30:00",2255,12.62096,311.9913,3.551994,25.01883,0
"2016-02-24 22:45:00",2256,12.6218,52.7737,2.315742,25.01448,0
"2016-02-24 23:00:00",2257,12.62012,87.36978,2.772012,24.99851,0
"2016-02-24 23:15:00",2258,12.61761,34.48699,2.932444,24.99156,0
"2016-02-24 23:30:00",2259,12.61761,244.841,3.682515,24.97925,0
"2016-02-24 23:45:00",2260,12.61844,1.971292,1.429044,24.97443,0
"2016-02-25 00:00:00",2261,12.61173,1.707026,1.429044,24.9811,0
"2016-02-25 00:15:00",2262,12.61005,1.632552,2.390707,24.97694,0
"2016-02-25 00:30:00",2263,12.61173,1.619062,1.455805,24.96555,0
"2016-02-25 00:45:00",2264,12.60837,1.615824,1.658592,24.95836,0
"2016-02-25 01:00:00",2265,12.60753,2.578405,1.492834,24.95473,0
"2016-02-25 01:15:00",2266,12.60501,1.678422,1.466803,24.94273,0
"2016-02-25 01:30:00",2267,12.60669,1.505757,3.101044,24.92564,0
"2016-02-25 01:45:00",2268,12.60585,1.55809,1.538667,24.93815,0
"2016-02-25 02:00:00",2269,12.60585,1.399492,1.7936,24.93898,0
"2016-02-25 02:15:00",2270,12.60333,1.71971,1.365631,24.9316,0
"2016-02-25 02:30:00",2271,12.60166,1.36066,1.347672,24.91784,0
"2016-02-25 02:45:00",2272,12.59998,1.3612,1.255325,24.90792,0
"2016-02-25 03:00:00",2273,12.6025,1.411628,1.875435,24.89861,0
"2016-02-25 03:15:00",2274,12.60501,1.239871,1.419879,24.89118,0
"2016-02-25 03:30:00",2275,12.59998,1.326146,1.307359,24.88047,0
"2016-02-25 03:45:00",2276,12.60333,1.242028,1.33851,24.88007,0
"2016-02-25 04:00:00",2277,12.60333,19.19649,1.334478,24.88423,0
"2016-02-25 04:15:00",2278,12.60082,1.954281,1.206229,24.87798,0
"2016-02-25 04:30:00",2279,12.5983,4.746914,1.17912,24.87066,0
"2016-02-25 04:45:00",2280,12.5983,1.258473,1.139557,24.86456,0
"2016-02-25 05:00:00",2281,12.59746,1.241758,1.125272,24.86243,0
"2016-02-25 05:15:00",2282,12.59746,2.110368,1.120144,24.85469,0
"2016-02-25 05:30:00",2283,12.59998,1.263326,1.300396,24.84512,0
"2016-02-25 05:45:00",2284,12.60082,45.413,1.577171,24.84007,0
"2016-02-25 06:00:00",2285,12.59578,1.209409,1.5295,24.83923,0
"2016-02-25 06:15:00",2286,12.59494,34.37606,1.28354,24.83629,0
"2016-02-25 06:30:00",2287,12.59074,29.02558,1.672898,24.83899,0
"2016-02-25 06:45:00",2288,12.59662,1.26009,1.297831,24.84339,0
"2016-02-25 07:00:00",2289,12.58487,1.673835,1.441874,24.84594,0
"2016-02-25 07:15:00",2290,12.59914,1.38466,1.914341,24.8387,0
"2016-02-25 07:30:00",2291,12.59998,1.180297,1.314322,24.82996,0
"2016-02-25 07:45:00",2292,12.63104,1.266291,1.399719,24.85251,0
"2016-02-25 08:00:00",2293,12.65706,129.1143,2.019699,24.86925,0
"2016-02-25 08:15:00",2294,12.67804,3.075603,1.998772,24.88124,0
"2016-02-25 08:30:00",2295,12.72338,15.86423,1.582305,24.8935,0
"2016-02-25 08:45:00",2296,12.7133,1.689486,1.179852,24.88761,0
"2016-02-25 09:00:00",2297,12.70407,0.3602546,2.695132,24.91826,0
"2016-02-25 09:15:00",2298,12.68896,1.416482,1.499067,24.9294,0
"2016-02-25 09:30:00",2299,12.70827,1.685708,1.151279,24.94493,0
"2016-02-25 09:45:00",2300,12.68476,1.589924,1.176555,24.9685,0
"2016-02-25 10:00:00",2301,12.67804,1.873288,1.121976,24.9756,0
"2016-02-25 10:15:00",2302,12.6621,1.065484,1.044699,24.97707,0
"2016-02-25 10:30:00",2303,12.65118,1.910273,1.868095,24.96009,0
"2016-02-25 10:45:00",2304,12.67804,1.902714,1.290136,24.988,0
"2016-02-25 11:00:00",2305,12.72421,30.85414,1.678767,25.03635,0
"2016-02-25 11:15:00",2306,12.70659,1.015902,1.150913,25.10171,0
"2016-02-25 11:30:00",2307,12.69903,1.690026,1.5031,25.08995,0
"2016-02-25 11:45:00",2308,12.69315,0.8857757,1.920948,25.09881,0
"2016-02-25 12:00:00",2309,12.69819,1.446149,1.208061,25.12618,0
"2016-02-25 12:15:00",2310,12.71834,0.296221,1.154942,25.15711,0
"2016-02-25 12:30:00",2311,12.70155,1.264134,1.078391,25.18062,0
"2016-02-25 12:45:00",2312,12.71582,0.640709,1.362699,25.24259,0
"2016-02-25 13:00:00",2313,12.71498,2.108477,1.274013,25.24034,0
"2016-02-25 13:15:00",2314,12.69735,1.670597,1.134429,25.23759,0
"2016-02-25 13:30:00",2315,12.70407,2.172223,1.33631,25.22458,0
"2016-02-25 13:45:00",2316,12.69819,46.63578,1.451039,25.20105,0
"2016-02-25 14:00:00",2317,12.68476,2.001534,1.341441,25.18424,0
"2016-02-25 14:15:00",2318,12.67888,66.93776,1.636952,25.18779,0
"2016-02-25 14:30:00",2319,12.67133,147.9322,2.655411,25.18827,0
"2016-02-25 14:45:00",2320,12.67385,1.46341,1.250928,25.18266,0
"2016-02-25 15:00:00",2321,12.66797,1.369559,1.597341,25.17121,0
"2016-02-25 15:15:00",2322,12.67133,1.523021,1.435642,25.16102,0
"2016-02-25 15:30:00",2323,12.66545,27.8663,3.127188,25.14696,0
"2016-02-25 15:45:00",2324,12.67217,1.177332,1.21319,25.12734,0
"2016-02-25 16:00:00",2325,12.66881,9.3859,2.431871,25.12537,0
"2016-02-25 16:15:00",2326,12.66293,70.50338,1.501267,25.09799,0
"2016-02-25 16:30:00",2327,12.65454,8.373448,1.202566,25.081,0
"2016-02-25 16:45:00",2328,12.65454,1.298914,1.028586,25.05382,0
"2016-02-25 17:00:00",2329,12.64783,23.81078,1.522533,25.02378,0
"2016-02-25 17:15:00",2330,12.64279,190.0653,3.164749,25.00526,0
"2016-02-25 17:30:00",2331,12.63775,88.42906,1.75911,24.98399,0
"2016-02-25 17:45:00",2332,12.63859,106.3792,2.14088,24.97531,0
"2016-02-25 18:00:00",2333,12.63188,2.279477,1.224182,24.98496,0
"2016-02-25 18:15:00",2334,12.63188,177.5223,2.513477,24.95968,0
"2016-02-25 18:30:00",2335,12.626,150.0036,2.445103,24.95035,0
"2016-02-25 18:45:00",2336,12.62852,95.46887,1.985555,24.93371,0
"2016-02-25 19:00:00",2337,12.62096,12.04097,1.804608,24.90508,0
"2016-02-25 19:15:00",2338,12.61005,1.86141,1.160071,24.88187,0
"2016-02-25 19:30:00",2339,12.61509,10.55829,1.416947,24.85772,0
"2016-02-25 19:45:00",2340,12.61593,1.475008,1.129301,24.83275,0
"2016-02-25 20:00:00",2341,12.61089,2.017196,1.23957,24.81842,0
"2016-02-25 20:15:00",2342,12.60921,1.158734,1.266318,24.79223,0
"2016-02-25 20:30:00",2343,12.61257,1.4537,0.9505961,24.75931,0
"2016-02-25 20:45:00",2344,12.60501,29.94393,1.192308,24.744,0
"2016-02-25 21:00:00",2345,12.60417,1.530034,0.9359517,24.7312,0
"2016-02-25 21:15:00",2346,12.60585,24.52031,1.166665,24.71042,0
"2016-02-25 21:30:00",2347,12.60333,42.69973,1.085716,24.7007,0
"2016-02-25 21:45:00",2348,12.60417,23.48756,1.228578,24.68491,0
"2016-02-25 22:00:00",2349,12.59746,49.36265,1.408882,24.68237,0
"2016-02-25 22:15:00",2350,12.5983,60.87654,1.321285,24.68268,0
"2016-02-25 22:30:00",2351,12.59494,7.176075,1.013572,24.68871,0
"2016-02-25 22:45:00",2352,12.59746,164.3602,2.177976,24.68593,0
"2016-02-25 23:00:00",2353,12.59158,1.748316,0.9754925,24.7018,0
"2016-02-25 23:15:00",2354,12.59494,120.4598,2.298105,24.71602,0
"2016-02-25 23:30:00",2355,12.59242,96.43468,1.313589,24.72996,0
"2016-02-25 23:45:00",2356,12.59494,1.006202,1.052755,24.74683,0
"2016-02-26 00:00:00",2357,12.59242,0.9515079,1.041403,24.76675,0
"2016-02-26 00:15:00",2358,12.59158,1.178949,1.030783,24.7795,0
"2016-02-26 00:30:00",2359,12.58067,4.817814,0.8674975,24.79865,0
"2016-02-26 00:45:00",2360,12.59242,0.8246314,1.013572,24.81397,0
"2016-02-26 01:00:00",2361,12.59158,1.56942,1.063375,24.82679,0
"2016-02-26 01:15:00",2362,12.58823,96.59286,1.543434,24.84661,0
"2016-02-26 01:30:00",2363,12.5899,1.251463,0.8861656,24.85465,0
"2016-02-26 01:45:00",2364,12.59074,0.924298,0.9527927,24.85955,0
"2016-02-26 02:00:00",2365,12.57899,0.9830305,1.379192,24.8726,0
"2016-02-26 02:15:00",2366,12.5899,1.130433,6.743318,24.88455,0
"2016-02-26 02:30:00",2367,12.59074,49.97943,1.075461,24.90106,0
"2016-02-26 02:45:00",2368,12.58487,69.71606,1.296365,24.91894,0
"2016-02-26 03:00:00",2369,12.58571,9.188722,0.9970952,24.93416,0
"2016-02-26 03:15:00",2370,12.58403,52.69065,0.9191116,24.94174,0
"2016-02-26 03:30:00",2371,12.57647,37.75846,1.119778,24.95515,0
"2016-02-26 03:45:00",2372,12.58571,0.7963515,0.7269676,24.96874,0
"2016-02-26 04:00:00",2373,12.58571,1.834686,1.249096,24.97052,0
"2016-02-26 04:15:00",2374,12.57899,1.35284,0.8828712,24.98462,0
"2016-02-26 04:30:00",2375,12.58487,5.241534,0.787711,24.99903,0
"2016-02-26 04:45:00",2376,12.57815,0.9267224,0.9293621,25.00828,0
"2016-02-26 05:00:00",2377,12.58487,10.68864,1.066671,25.01353,0
"2016-02-26 05:15:00",2378,12.58403,2.156556,0.895317,25.02328,0
"2016-02-26 05:30:00",2379,12.58487,269.4952,2.023004,25.03166,0
"2016-02-26 05:45:00",2380,12.58571,0.9752171,0.8663994,25.03271,0
"2016-02-26 06:00:00",2381,12.58403,0.8933183,1.513733,25.03926,0
"2016-02-26 06:15:00",2382,12.58823,1.288938,1.742967,25.05229,0
"2016-02-26 06:30:00",2383,12.58151,3.132444,0.920576,25.06496,0
"2016-02-26 06:45:00",2384,12.58403,202.5067,1.781491,25.07357,0
"2016-02-26 07:00:00",2385,12.58319,27.73171,1.270348,25.07869,0
"2016-02-26 07:15:00",2386,12.58235,26.65279,1.165199,25.09192,0
"2016-02-26 07:30:00",2387,12.58403,1.508724,1.059347,25.10041,0
"2016-02-26 07:45:00",2388,12.58319,13.2978,1.043234,25.0977,0
"2016-02-26 08:00:00",2389,12.58235,29.87108,1.275478,25.09915,0
"2016-02-26 08:15:00",2390,12.57647,28.60562,1.716552,25.08904,0
"2016-02-26 08:30:00",2391,12.58487,2.529201,2.455763,25.09069,0
"2016-02-26 08:45:00",2392,12.58487,10.168,6.014321,25.10831,0
"2016-02-26 09:00:00",2393,12.56724,63.66449,3.361822,25.11413,0
"2016-02-26 09:15:00",2394,12.58067,100.355,3.522504,25.12249,0
"2016-02-26 09:30:00",2395,12.57899,14.43173,2.704695,25.14609,0
"2016-02-26 09:45:00",2396,12.57647,15.24309,7.642435,25.18405,0
"2016-02-26 10:00:00",2397,12.58235,73.98612,4.005324,25.20563,0
"2016-02-26 10:15:00",2398,12.60082,9.719011,4.764907,25.2406,0
"2016-02-26 10:30:00",2399,12.5983,7.173346,4.205787,25.26541,0
"2016-02-26 10:45:00",2400,12.58906,36.29877,21.86491,25.28542,0
"2016-02-26 11:00:00",2401,12.59074,6.38468,10.33953,25.28246,0
"2016-02-26 11:15:00",2402,12.60585,41.03705,76.07545,25.26716,0
"2016-02-26 11:30:00",2403,12.61761,5.390838,5.168217,25.25553,0
"2016-02-26 11:45:00",2404,12.62936,5.515701,6.228458,25.24799,0
"2016-02-26 12:00:00",2405,12.62936,7.52978,5.992061,25.25789,0
"2016-02-26 12:15:00",2406,12.6218,6.838187,5.866313,25.26127,0
"2016-02-26 12:30:00",2407,12.61844,7.586069,6.496576,25.28545,0
"2016-02-26 12:45:00",2408,12.62348,4.631759,5.190799,25.3003,0
"2016-02-26 13:00:00",2409,12.61257,6.109735,6.077029,25.31406,0
"2016-02-26 13:15:00",2410,12.63523,5.449049,5.758774,25.32372,0
"2016-02-26 13:30:00",2411,12.63775,5.123267,9.957056,25.33121,0
"2016-02-26 13:45:00",2412,12.63104,4.725728,5.993916,25.32697,0
"2016-02-26 14:00:00",2413,12.63104,4.702369,5.224121,25.32773,0
"2016-02-26 14:15:00",2414,12.6302,4.802057,4.639561,25.31857,0
"2016-02-26 14:30:00",2415,12.61677,4.241148,5.025714,25.32289,0
"2016-02-26 14:45:00",2416,12.62516,4.252544,3.907899,25.3149,0
"2016-02-26 15:00:00",2417,12.62264,4.064544,4.059582,25.31655,0
"2016-02-26 15:15:00",2418,12.61928,4.466408,5.610123,25.32103,0
"2016-02-26 15:30:00",2419,12.60166,4.735234,4.225359,25.31736,0
"2016-02-26 15:45:00",2420,12.60417,4.037963,4.254165,25.31128,0
"2016-02-26 16:00:00",2421,12.59494,3.68091,4.166646,25.29648,0
"2016-02-26 16:15:00",2422,12.60333,3.560328,3.571164,25.28386,0
"2016-02-26 16:30:00",2423,12.59074,3.389127,2.999801,25.27366,0
"2016-02-26 16:45:00",2424,12.59326,3.199308,3.535774,25.26499,0
"2016-02-26 17:00:00",2425,12.58823,2.980341,3.087789,25.2651,0
"2016-02-26 17:15:00",2426,12.58319,2.930554,2.759504,25.24621,0
"2016-02-26 17:30:00",2427,12.57731,2.784469,3.520661,25.22439,0
"2016-02-26 17:45:00",2428,12.58067,2.728482,2.608339,25.20485,0
"2016-02-26 18:00:00",2429,12.57647,2.92379,2.757665,25.17435,0
"2016-02-26 18:15:00",2430,12.57395,2.681696,2.665708,25.14698,0
"2016-02-26 18:30:00",2431,12.57983,2.585164,3.178007,25.12817,0
"2016-02-26 18:45:00",2432,12.56892,2.73362,2.272753,25.09242,0
"2016-02-26 19:00:00",2433,12.57647,2.428917,2.758769,25.07342,0
"2016-02-26 19:15:00",2434,12.57731,2.454323,2.24226,25.04746,0
"2016-02-26 19:30:00",2435,12.57312,2.50433,2.031448,25.03269,0
"2016-02-26 19:45:00",2436,12.5622,2.464595,2.25071,25.01718,0
"2016-02-26 20:00:00",2437,12.57647,2.405133,2.628196,25.00879,0
"2016-02-26 20:15:00",2438,12.57144,2.498383,2.479289,25.00167,0
"2016-02-26 20:30:00",2439,12.57479,2.363514,2.57598,24.99507,0
"2016-02-26 20:45:00",2440,12.57144,2.22328,2.247771,24.98716,0
"2016-02-26 21:00:00",2441,12.56808,2.227603,2.20075,24.97458,0
"2016-02-26 21:15:00",2442,12.57395,2.296499,2.10342,24.97772,0
"2016-02-26 21:30:00",2443,12.57144,2.183569,1.872499,24.95688,0
"2016-02-26 21:45:00",2444,12.5706,2.235708,1.962428,24.95133,0
"2016-02-26 22:00:00",2445,12.56724,2.11631,2.018598,24.92361,0
"2016-02-26 22:15:00",2446,12.56724,2.14143,2.106358,24.91051,0
"2016-02-26 22:30:00",2447,12.57228,1.991543,1.614579,24.88992,0
"2016-02-26 22:45:00",2448,12.57144,1.932412,1.493567,24.87237,0
"2016-02-26 23:00:00",2449,12.56556,1.991813,2.102318,24.86613,0
"2016-02-26 23:15:00",2450,12.55801,1.959141,2.17063,24.84949,0
"2016-02-26 23:30:00",2451,12.57479,1.961842,1.603943,24.83226,0
"2016-02-26 23:45:00",2452,12.56892,1.805265,1.425378,24.8204,0
"2016-02-27 00:00:00",2453,12.57228,1.950771,1.672898,24.82146,0
"2016-02-27 00:15:00",2454,12.5664,1.86303,2.068534,24.81364,0
"2016-02-27 00:30:00",2455,12.5622,2.137108,3.603976,24.80171,0
"2016-02-27 00:45:00",2456,12.5706,1.768018,2.039159,24.79446,0
"2016-02-27 01:00:00",2457,12.56976,1.691375,2.100482,24.78891,0
"2016-02-27 01:15:00",2458,12.5664,1.640377,1.359767,24.77237,0
"2016-02-27 01:30:00",2459,12.56388,1.737251,1.285372,24.76235,0
"2016-02-27 01:45:00",2460,12.56724,2.053652,1.383224,24.7498,0
"2016-02-27 02:00:00",2461,12.56556,1.636869,1.72609,24.74568,0
"2016-02-27 02:15:00",2462,12.55801,2.048521,1.521066,24.74594,0
"2016-02-27 02:30:00",2463,12.5664,1.484718,1.672531,24.74836,0
"2016-02-27 02:45:00",2464,12.5664,1.469344,1.360866,24.73798,0
"2016-02-27 03:00:00",2465,12.5664,1.678692,1.974542,24.73143,0
"2016-02-27 03:15:00",2466,12.5622,1.428079,1.450306,24.71587,0
"2016-02-27 03:30:00",2467,12.56388,1.63579,2.289654,24.7024,0
"2016-02-27 03:45:00",2468,12.56556,1.422146,2.129862,24.69287,0
"2016-02-27 04:00:00",2469,12.56136,1.38466,1.338143,24.68367,0
"2016-02-27 04:15:00",2470,12.56304,1.399492,1.58744,24.67293,0
"2016-02-27 04:30:00",2471,12.56136,1.127199,1.330447,24.66086,0
"2016-02-27 04:45:00",2472,12.5622,1.677343,1.453239,24.64938,0
"2016-02-27 05:00:00",2473,12.56304,1.529765,1.866994,24.64289,0
"2016-02-27 05:15:00",2474,12.56388,1.341515,1.843507,24.62402,0
"2016-02-27 05:30:00",2475,12.55465,1.505757,1.24873,24.61931,0
"2016-02-27 05:45:00",2476,12.55717,1.2671,1.304061,24.61625,0
"2016-02-27 06:00:00",2477,12.55884,1.338819,1.046163,24.61087,0
"2016-02-27 06:15:00",2478,12.55968,1.244724,1.25789,24.6163,0
"2016-02-27 06:30:00",2479,12.54961,1.096745,1.171427,24.62246,0
"2016-02-27 06:45:00",2480,12.56304,1.380885,1.353169,24.62618,0
"2016-02-27 07:00:00",2481,12.56136,1.20267,1.319453,24.64485,0
"2016-02-27 07:15:00",2482,12.5664,1.994513,2.094606,24.6613,0
"2016-02-27 07:30:00",2483,12.60333,0.7750755,1.121609,24.68698,0
"2016-02-27 07:45:00",2484,12.60082,0.6355936,1.284639,24.68037,0
"2016-02-27 08:00:00",2485,12.61844,1.470153,1.634751,24.6968,0
"2016-02-27 08:15:00",2486,12.61593,1.146066,1.266318,24.70597,0
"2016-02-27 08:30:00",2487,12.66293,1.288399,1.147616,24.72004,0
"2016-02-27 08:45:00",2488,12.68728,1.672486,1.412548,24.73641,0
"2016-02-27 09:00:00",2489,12.64195,1.296757,1.004418,24.73565,0
"2016-02-27 09:15:00",2490,12.63439,1.297835,1.01284,24.71443,0
"2016-02-27 09:30:00",2491,12.65538,1.294869,0.9674376,24.72752,0
"2016-02-27 09:45:00",2492,12.64699,1.56888,0.925335,24.71352,0
"2016-02-27 10:00:00",2493,12.63607,1.31563,0.8912903,24.71229,0
"2016-02-27 10:15:00",2494,12.65538,1.729965,1.780391,24.6985,0
"2016-02-27 10:30:00",2495,12.67553,2.920002,1.237738,24.70356,0
"2016-02-27 10:45:00",2496,12.69735,1.882467,1.231143,24.7241,0
"2016-02-27 11:00:00",2497,12.71162,2.319467,1.799104,24.73877,0
"2016-02-27 11:15:00",2498,12.73345,0,1.021994,24.77842,0
"2016-02-27 11:30:00",2499,12.72925,1.025872,2.664605,24.83509,0
"2016-02-27 11:45:00",2500,12.73429,1.989113,1.263386,24.88033,0
"2016-02-27 12:00:00",2501,12.73177,2.364865,2.191934,24.94355,0
"2016-02-27 12:15:00",2502,12.75275,6.8491,2.078816,25.0553,0
"2016-02-27 12:30:00",2503,12.74604,0,0,25.16019,0
